id,filename
1513877,vo_70_aponi_brightmane_attack_04
1513843,vo_70_aponi_brightmane_attack_05
1513844,vo_70_aponi_brightmane_attack_06
1513845,vo_70_aponi_brightmane_attack_07
1513846,vo_70_aponi_brightmane_attack_08
1513847,vo_70_aponi_brightmane_attack_09
1513848,vo_70_aponi_brightmane_attack_10
1513849,vo_70_aponi_brightmane_attackcrit_01
1513850,vo_70_aponi_brightmane_attackcrit_02
1513851,vo_70_aponi_brightmane_attackcrit_03
1513852,vo_70_aponi_brightmane_attackcrit_04
1513853,vo_70_aponi_brightmane_attackcrit_05
1475927,vo_70_arch-druid_glaidalis_attack_01
1475936,vo_70_arch-druid_glaidalis_attack_010
1475928,vo_70_arch-druid_glaidalis_attack_02
1475929,vo_70_arch-druid_glaidalis_attack_03
1475930,vo_70_arch-druid_glaidalis_attack_04
1475931,vo_70_arch-druid_glaidalis_attack_05
1475932,vo_70_arch-druid_glaidalis_attack_06
1475933,vo_70_arch-druid_glaidalis_attack_07
1475934,vo_70_arch-druid_glaidalis_attack_08
1475935,vo_70_arch-druid_glaidalis_attack_09
1475937,vo_70_arch-druid_glaidalis_attackcrit_01
1475938,vo_70_arch-druid_glaidalis_attackcrit_02
1475939,vo_70_arch-druid_glaidalis_attackcrit_03
1475940,vo_70_arch-druid_glaidalis_attackcrit_04
1475941,vo_70_arch-druid_glaidalis_attackcrit_05
1489859,vo_70_ariden_attack_01
1489860,vo_70_ariden_attack_02
1489861,vo_70_ariden_attack_03
1489862,vo_70_ariden_attack_04
1489863,vo_70_ariden_attack_05
1489829,vo_70_ariden_attack_06
1489830,vo_70_ariden_attack_07
1489831,vo_70_ariden_attack_08
1489832,vo_70_ariden_attack_09
1489833,vo_70_ariden_attack_10
1489834,vo_70_ariden_attackcrit_01
1489835,vo_70_ariden_attackcrit_02
1489836,vo_70_ariden_attackcrit_03
1489837,vo_70_ariden_attackcrit_04
1489838,vo_70_ariden_attackcrit_05
1333045,vo_70_asha_attack_01
1333054,vo_70_asha_attack_010
1333046,vo_70_asha_attack_02
1333047,vo_70_asha_attack_03
1333048,vo_70_asha_attack_04
1333049,vo_70_asha_attack_05
1333050,vo_70_asha_attack_06
1333051,vo_70_asha_attack_07
1333052,vo_70_asha_attack_08
1333053,vo_70_asha_attack_09
1333055,vo_70_asha_attackcrit_01
1333056,vo_70_asha_attackcrit_02
1333057,vo_70_asha_attackcrit_03
1333058,vo_70_asha_attackcrit_04
1333059,vo_70_asha_attackcrit_05
1369125,vo_70_ashgolm_attack_01
1369134,vo_70_ashgolm_attack_010
1369126,vo_70_ashgolm_attack_02
1369127,vo_70_ashgolm_attack_03
1369128,vo_70_ashgolm_attack_04
1369129,vo_70_ashgolm_attack_05
1369130,vo_70_ashgolm_attack_06
1369131,vo_70_ashgolm_attack_07
1369132,vo_70_ashgolm_attack_08
1369133,vo_70_ashgolm_attack_09
1369135,vo_70_ashgolm_attackcrit_01
1369136,vo_70_ashgolm_attackcrit_02
1369137,vo_70_ashgolm_attackcrit_03
1369138,vo_70_ashgolm_attackcrit_04
1369139,vo_70_ashgolm_attackcrit_05
1360614,vo_70_ashildir_attack_01
1360623,vo_70_ashildir_attack_010
1360615,vo_70_ashildir_attack_02
1360616,vo_70_ashildir_attack_03
1360617,vo_70_ashildir_attack_04
1360618,vo_70_ashildir_attack_05
1360619,vo_70_ashildir_attack_06
1360620,vo_70_ashildir_attack_07
1360621,vo_70_ashildir_attack_08
1360622,vo_70_ashildir_attack_09
1360624,vo_70_ashildir_attackcrit_01
1360625,vo_70_ashildir_attackcrit_02
1360626,vo_70_ashildir_attackcrit_03
1360627,vo_70_ashildir_attackcrit_04
1360628,vo_70_ashildir_attackcrit_05
1310781,vo_70_ashtongue_stalker_attack_00
1310782,vo_70_ashtongue_stalker_attack_01
1310783,vo_70_ashtongue_stalker_attack_02
1310784,vo_70_ashtongue_stalker_attack_03
1310785,vo_70_ashtongue_stalker_attack_04
1310786,vo_70_ashtongue_stalker_attack_05
1310787,vo_70_ashtongue_stalker_attack_06
1310788,vo_70_ashtongue_stalker_attack_07
1310789,vo_70_ashtongue_stalker_attack_08
1310790,vo_70_ashtongue_stalker_attack_09
1310791,vo_70_ashtongue_stalker_attackcrit_00
1310792,vo_70_ashtongue_stalker_attackcrit_01
1310793,vo_70_ashtongue_stalker_attackcrit_02
1310794,vo_70_ashtongue_stalker_attackcrit_03
1310795,vo_70_ashtongue_stalker_attackcrit_04
1451663,vo_70_athissa_attack_01
1451664,vo_70_athissa_attack_02
1451665,vo_70_athissa_attack_03
1451666,vo_70_athissa_attack_04
1451667,vo_70_athissa_attack_05
1451668,vo_70_athissa_attack_06
1451669,vo_70_athissa_attack_07
1451670,vo_70_athissa_attack_08
1451671,vo_70_athissa_attack_09
1451672,vo_70_athissa_attack_10
1451673,vo_70_athissa_attackcrit_01
1451674,vo_70_athissa_attackcrit_02
1451675,vo_70_athissa_attackcrit_03
1451676,vo_70_athissa_attackcrit_04
1451677,vo_70_athissa_attackcrit_05
1501211,vo_70_athrikus_narassin_attack_01
1501212,vo_70_athrikus_narassin_attack_02
1501213,vo_70_athrikus_narassin_attack_03
1501214,vo_70_athrikus_narassin_attack_04
1501215,vo_70_athrikus_narassin_attack_05
1501216,vo_70_athrikus_narassin_attack_06
1501217,vo_70_athrikus_narassin_attack_07
1501218,vo_70_athrikus_narassin_attack_08
1501219,vo_70_athrikus_narassin_attack_09
1501220,vo_70_athrikus_narassin_attack_10
1501221,vo_70_athrikus_narassin_attackcrit_01
1501222,vo_70_athrikus_narassin_attackcrit_02
1501223,vo_70_athrikus_narassin_attackcrit_03
1501224,vo_70_athrikus_narassin_attackcrit_04
1501225,vo_70_athrikus_narassin_attackcrit_05
1270041,vo_70_balnazzar_attack_01
1270050,vo_70_balnazzar_attack_010
1270042,vo_70_balnazzar_attack_02
1270043,vo_70_balnazzar_attack_03
1270044,vo_70_balnazzar_attack_04
1270045,vo_70_balnazzar_attack_05
1270046,vo_70_balnazzar_attack_06
1270047,vo_70_balnazzar_attack_07
1270048,vo_70_balnazzar_attack_08
1270049,vo_70_balnazzar_attack_09
1270051,vo_70_balnazzar_attackcrit_01
1270052,vo_70_balnazzar_attackcrit_02
1270053,vo_70_balnazzar_attackcrit_03
1270054,vo_70_balnazzar_attackcrit_04
1270055,vo_70_balnazzar_attackcrit_05
1270056,vo_70_balnazzar_attackcrit_06
1505150,vo_70_baron_sliver_attack_01
1505151,vo_70_baron_sliver_attack_02
1505152,vo_70_baron_sliver_attack_03
1505153,vo_70_baron_sliver_attack_04
1505154,vo_70_baron_sliver_attack_05
1505155,vo_70_baron_sliver_attack_06
1505121,vo_70_baron_sliver_attack_07
1505122,vo_70_baron_sliver_attack_08
1505123,vo_70_baron_sliver_attack_09
1505124,vo_70_baron_sliver_attack_10
1505125,vo_70_baron_sliver_attackcrit_01
1505126,vo_70_baron_sliver_attackcrit_02
1505127,vo_70_baron_sliver_attackcrit_03
1505128,vo_70_baron_sliver_attackcrit_04
1505129,vo_70_baron_sliver_attackcrit_05
1314104,vo_70_belath_attack_01
1314080,vo_70_belath_attack_010
1314072,vo_70_belath_attack_02
1314073,vo_70_belath_attack_03
1314074,vo_70_belath_attack_04
1314075,vo_70_belath_attack_05
1314076,vo_70_belath_attack_06
1314077,vo_70_belath_attack_07
1314078,vo_70_belath_attack_08
1314079,vo_70_belath_attack_09
1314081,vo_70_belath_attackcrit_01
1314082,vo_70_belath_attackcrit_02
1314083,vo_70_belath_attackcrit_03
1314084,vo_70_belath_attackcrit_04
1314085,vo_70_belath_attackcrit_05
1372964,vo_70_blightshard_shaper_attack_01
1372973,vo_70_blightshard_shaper_attack_010
1372965,vo_70_blightshard_shaper_attack_02
1372966,vo_70_blightshard_shaper_attack_03
1372967,vo_70_blightshard_shaper_attack_04
1372968,vo_70_blightshard_shaper_attack_05
1372969,vo_70_blightshard_shaper_attack_06
1372970,vo_70_blightshard_shaper_attack_07
1372971,vo_70_blightshard_shaper_attack_08
1372972,vo_70_blightshard_shaper_attack_09
1372974,vo_70_blightshard_shaper_attackcrit_01
1372975,vo_70_blightshard_shaper_attackcrit_02
1372976,vo_70_blightshard_shaper_attackcrit_03
1372977,vo_70_blightshard_shaper_attackcrit_04
1372978,vo_70_blightshard_shaper_attackcrit_05
1313817,vo_70_bloodelf_demon_hunter_female_attack_01
1313792,vo_70_bloodelf_demon_hunter_female_attack_010
1313818,vo_70_bloodelf_demon_hunter_female_attack_02
1313785,vo_70_bloodelf_demon_hunter_female_attack_03
1313786,vo_70_bloodelf_demon_hunter_female_attack_04
1313787,vo_70_bloodelf_demon_hunter_female_attack_05
1313788,vo_70_bloodelf_demon_hunter_female_attack_06
1313789,vo_70_bloodelf_demon_hunter_female_attack_07
1313790,vo_70_bloodelf_demon_hunter_female_attack_08
1313791,vo_70_bloodelf_demon_hunter_female_attack_09
1313793,vo_70_bloodelf_demon_hunter_female_attackcrit_01
1313794,vo_70_bloodelf_demon_hunter_female_attackcrit_02
1313795,vo_70_bloodelf_demon_hunter_female_attackcrit_03
1313796,vo_70_bloodelf_demon_hunter_female_attackcrit_04
1313797,vo_70_bloodelf_demon_hunter_female_attackcrit_05
1499796,vo_70_brightwing_attack_01
1499797,vo_70_brightwing_attack_02
1499798,vo_70_brightwing_attack_03
1499799,vo_70_brightwing_attack_04
1499800,vo_70_brightwing_attack_05
1499801,vo_70_brightwing_attack_06
1499802,vo_70_brightwing_attack_07
1499803,vo_70_brightwing_attack_08
1499804,vo_70_brightwing_attack_09
1499805,vo_70_brightwing_attack_10
1499806,vo_70_brightwing_attackcrit_01
1499807,vo_70_brightwing_attackcrit_02
1499808,vo_70_brightwing_attackcrit_03
1499809,vo_70_brightwing_attackcrit_04
1499810,vo_70_brightwing_attackcrit_05
1500350,vo_70_broll_bearmantle_attack_01
1500351,vo_70_broll_bearmantle_attack_02
1500352,vo_70_broll_bearmantle_attack_03
1500353,vo_70_broll_bearmantle_attack_04
1500354,vo_70_broll_bearmantle_attack_05
1500355,vo_70_broll_bearmantle_attack_06
1500356,vo_70_broll_bearmantle_attack_07
1500357,vo_70_broll_bearmantle_attack_08
1500358,vo_70_broll_bearmantle_attack_09
1500359,vo_70_broll_bearmantle_attack_10
1500360,vo_70_broll_bearmantle_attackcrit_01
1500361,vo_70_broll_bearmantle_attackcrit_02
1500362,vo_70_broll_bearmantle_attackcrit_03
1500363,vo_70_broll_bearmantle_attackcrit_04
1500364,vo_70_broll_bearmantle_attackcrit_05
1500759,vo_70_brood_queen_aramis_attack_01
1500760,vo_70_brood_queen_aramis_attack_02
1500761,vo_70_brood_queen_aramis_attack_03
1500762,vo_70_brood_queen_aramis_attack_04
1500763,vo_70_brood_queen_aramis_attack_05
1500734,vo_70_brood_queen_aramis_attack_06
1500735,vo_70_brood_queen_aramis_attack_07
1500736,vo_70_brood_queen_aramis_attack_08
1500737,vo_70_brood_queen_aramis_attack_09
1500738,vo_70_brood_queen_aramis_attack_10
1500739,vo_70_brood_queen_aramis_attackcrit_01
1500740,vo_70_brood_queen_aramis_attackcrit_02
1500741,vo_70_brood_queen_aramis_attackcrit_03
1500742,vo_70_brood_queen_aramis_attackcrit_04
1500743,vo_70_brood_queen_aramis_attackcrit_05
1311361,vo_70_brood_queen_attack_01
1311370,vo_70_brood_queen_attack_010
1311362,vo_70_brood_queen_attack_02
1311363,vo_70_brood_queen_attack_03
1311364,vo_70_brood_queen_attack_04
1311365,vo_70_brood_queen_attack_05
1311366,vo_70_brood_queen_attack_06
1311367,vo_70_brood_queen_attack_07
1311368,vo_70_brood_queen_attack_08
1311369,vo_70_brood_queen_attack_09
1311371,vo_70_brood_queen_attackcrit_01
1311372,vo_70_brood_queen_attackcrit_02
1311373,vo_70_brood_queen_attackcrit_03
1311374,vo_70_brood_queen_attackcrit_04
1311375,vo_70_brood_queen_attackcrit_05
1500124,vo_70_captain_krick_attack_01
1500133,vo_70_captain_krick_attack_010
1500125,vo_70_captain_krick_attack_02
1500126,vo_70_captain_krick_attack_03
1500127,vo_70_captain_krick_attack_04
1500128,vo_70_captain_krick_attack_05
1500129,vo_70_captain_krick_attack_06
1500130,vo_70_captain_krick_attack_07
1500131,vo_70_captain_krick_attack_08
1500132,vo_70_captain_krick_attack_09
1500134,vo_70_captain_krick_attackcrit_01
1500135,vo_70_captain_krick_attackcrit_02
1500136,vo_70_captain_krick_attackcrit_03
1500137,vo_70_captain_krick_attackcrit_04
1500138,vo_70_captain_krick_attackcrit_05
1513913,vo_70_caria_felsoul_attack_01
1513879,vo_70_caria_felsoul_attack_02
1513880,vo_70_caria_felsoul_attack_03
1513881,vo_70_caria_felsoul_attack_04
1513882,vo_70_caria_felsoul_attack_05
1513883,vo_70_caria_felsoul_attack_06
1513884,vo_70_caria_felsoul_attack_07
1513885,vo_70_caria_felsoul_attack_08
1513886,vo_70_caria_felsoul_attack_09
1513887,vo_70_caria_felsoul_attack_10
1513888,vo_70_caria_felsoul_attackcrit_01
1513889,vo_70_caria_felsoul_attackcrit_02
1513890,vo_70_caria_felsoul_attackcrit_03
1513891,vo_70_caria_felsoul_attackcrit_04
1513892,vo_70_caria_felsoul_attackcrit_05
1506090,vo_70_cato_attack_01
1506091,vo_70_cato_attack_02
1506092,vo_70_cato_attack_03
1506093,vo_70_cato_attack_04
1506094,vo_70_cato_attack_05
1506095,vo_70_cato_attack_06
1506096,vo_70_cato_attack_07
1506097,vo_70_cato_attack_08
1506098,vo_70_cato_attack_09
1506099,vo_70_cato_attack_10
1506100,vo_70_cato_attackcrit_01
1506101,vo_70_cato_attackcrit_02
1506102,vo_70_cato_attackcrit_03
1506103,vo_70_cato_attackcrit_04
1506104,vo_70_cato_attackcrit_05
1506270,vo_70_celestine_of_the_harvest_attack_01
1506271,vo_70_celestine_of_the_harvest_attack_02
1506272,vo_70_celestine_of_the_harvest_attack_03
1506273,vo_70_celestine_of_the_harvest_attack_04
1506274,vo_70_celestine_of_the_harvest_attack_05
1506275,vo_70_celestine_of_the_harvest_attack_06
1506276,vo_70_celestine_of_the_harvest_attack_07
1506277,vo_70_celestine_of_the_harvest_attack_08
1506278,vo_70_celestine_of_the_harvest_attack_09
1506279,vo_70_celestine_of_the_harvest_attack_10
1506280,vo_70_celestine_of_the_harvest_attackcrit_01
1506281,vo_70_celestine_of_the_harvest_attackcrit_02
1506282,vo_70_celestine_of_the_harvest_attackcrit_03
1506248,vo_70_celestine_of_the_harvest_attackcrit_04
1506249,vo_70_celestine_of_the_harvest_attackcrit_05
1513914,vo_70_cenarius_attack_01
1513923,vo_70_cenarius_attack_010
1513915,vo_70_cenarius_attack_02
1513916,vo_70_cenarius_attack_03
1513917,vo_70_cenarius_attack_04
1513918,vo_70_cenarius_attack_05
1513919,vo_70_cenarius_attack_06
1513920,vo_70_cenarius_attack_07
1513921,vo_70_cenarius_attack_08
1513922,vo_70_cenarius_attack_09
1513924,vo_70_cenarius_attackcrit_01
1513925,vo_70_cenarius_attackcrit_02
1513926,vo_70_cenarius_attackcrit_03
1513927,vo_70_cenarius_attackcrit_04
1513928,vo_70_cenarius_attackcrit_05
1500789,vo_70_chief_telemancer_oculeth_attack_01
1500790,vo_70_chief_telemancer_oculeth_attack_02
1500791,vo_70_chief_telemancer_oculeth_attack_03
1500792,vo_70_chief_telemancer_oculeth_attack_04
1500793,vo_70_chief_telemancer_oculeth_attack_05
1500794,vo_70_chief_telemancer_oculeth_attack_06
1500795,vo_70_chief_telemancer_oculeth_attack_07
1500796,vo_70_chief_telemancer_oculeth_attack_08
1500797,vo_70_chief_telemancer_oculeth_attack_09
1500798,vo_70_chief_telemancer_oculeth_attack_10
1500764,vo_70_chief_telemancer_oculeth_attackcrit_01
1500765,vo_70_chief_telemancer_oculeth_attackcrit_02
1500766,vo_70_chief_telemancer_oculeth_attackcrit_03
1500767,vo_70_chief_telemancer_oculeth_attackcrit_04
1500768,vo_70_chief_telemancer_oculeth_attackcrit_05
1513949,vo_70_chronomatic_anomaly_attack_01
1513950,vo_70_chronomatic_anomaly_attack_02
1513951,vo_70_chronomatic_anomaly_attack_03
1513952,vo_70_chronomatic_anomaly_attack_04
1513953,vo_70_chronomatic_anomaly_attack_05
1513954,vo_70_chronomatic_anomaly_attack_06
1513955,vo_70_chronomatic_anomaly_attack_07
1513956,vo_70_chronomatic_anomaly_attack_08
1513957,vo_70_chronomatic_anomaly_attack_09
1513958,vo_70_chronomatic_anomaly_attack_10
1513959,vo_70_chronomatic_anomaly_attackcrit_01
1513960,vo_70_chronomatic_anomaly_attackcrit_02
1513961,vo_70_chronomatic_anomaly_attackcrit_03
1513962,vo_70_chronomatic_anomaly_attackcrit_04
1513963,vo_70_chronomatic_anomaly_attackcrit_05
1312557,vo_70_coilskar_sea-caller_attack_01
1312566,vo_70_coilskar_sea-caller_attack_010
1312558,vo_70_coilskar_sea-caller_attack_02
1312559,vo_70_coilskar_sea-caller_attack_03
1312560,vo_70_coilskar_sea-caller_attack_04
1312561,vo_70_coilskar_sea-caller_attack_05
1312562,vo_70_coilskar_sea-caller_attack_06
1312563,vo_70_coilskar_sea-caller_attack_07
1312564,vo_70_coilskar_sea-caller_attack_08
1312565,vo_70_coilskar_sea-caller_attack_09
1312567,vo_70_coilskar_sea-caller_attackcrit_01
1312568,vo_70_coilskar_sea-caller_attackcrit_02
1312569,vo_70_coilskar_sea-caller_attackcrit_03
1312570,vo_70_coilskar_sea-caller_attackcrit_04
1312571,vo_70_coilskar_sea-caller_attackcrit_05
1489689,vo_70_consular_celestos_attack_01
1489690,vo_70_consular_celestos_attack_02
1489691,vo_70_consular_celestos_attack_03
1489692,vo_70_consular_celestos_attack_04
1489693,vo_70_consular_celestos_attack_05
1489694,vo_70_consular_celestos_attack_06
1489695,vo_70_consular_celestos_attack_07
1489696,vo_70_consular_celestos_attack_08
1489697,vo_70_consular_celestos_attack_09
1489698,vo_70_consular_celestos_attack_10
1489699,vo_70_consular_celestos_attackcrit_01
1489700,vo_70_consular_celestos_attackcrit_02
1489701,vo_70_consular_celestos_attackcrit_03
1489702,vo_70_consular_celestos_attackcrit_04
1489703,vo_70_consular_celestos_attackcrit_05
1506045,vo_70_coryn_attack_01
1506046,vo_70_coryn_attack_02
1506047,vo_70_coryn_attack_03
1506048,vo_70_coryn_attack_04
1506049,vo_70_coryn_attack_05
1506050,vo_70_coryn_attack_06
1506021,vo_70_coryn_attack_07
1506022,vo_70_coryn_attack_08
1506023,vo_70_coryn_attack_09
1506024,vo_70_coryn_attack_10
1506025,vo_70_coryn_attackcrit_01
1506026,vo_70_coryn_attackcrit_02
1506027,vo_70_coryn_attackcrit_03
1506028,vo_70_coryn_attackcrit_04
1506029,vo_70_coryn_attackcrit_05
1269729,vo_70_cove_skrog_attack_01
1269738,vo_70_cove_skrog_attack_010
1269730,vo_70_cove_skrog_attack_02
1269731,vo_70_cove_skrog_attack_03
1269732,vo_70_cove_skrog_attack_04
1269733,vo_70_cove_skrog_attack_05
1269734,vo_70_cove_skrog_attack_06
1269735,vo_70_cove_skrog_attack_07
1269736,vo_70_cove_skrog_attack_08
1269737,vo_70_cove_skrog_attack_09
1269739,vo_70_cove_skrog_attackcrit_01
1269740,vo_70_cove_skrog_attackcrit_02
1269741,vo_70_cove_skrog_attackcrit_03
1269742,vo_70_cove_skrog_attackcrit_04
1269743,vo_70_cove_skrog_attackcrit_05
1313110,vo_70_cyana_attack_01
1313111,vo_70_cyana_attack_02
1313112,vo_70_cyana_attack_03
1313113,vo_70_cyana_attack_04
1313114,vo_70_cyana_attack_05
1313115,vo_70_cyana_attack_06
1313116,vo_70_cyana_attack_07
1313117,vo_70_cyana_attack_08
1313118,vo_70_cyana_attackcrit_01
1313119,vo_70_cyana_attackcrit_02
1313120,vo_70_cyana_attackcrit_03
1313121,vo_70_cyana_attackcrit_04
1313122,vo_70_cyana_attackcrit_05
1507694,vo_70_dagnar_stonebrow_attack_01
1507695,vo_70_dagnar_stonebrow_attack_02
1507696,vo_70_dagnar_stonebrow_attack_03
1507697,vo_70_dagnar_stonebrow_attack_04
1507698,vo_70_dagnar_stonebrow_attack_05
1507699,vo_70_dagnar_stonebrow_attack_06
1507700,vo_70_dagnar_stonebrow_attack_07
1507701,vo_70_dagnar_stonebrow_attack_08
1507667,vo_70_dagnar_stonebrow_attack_09
1507668,vo_70_dagnar_stonebrow_attack_10
1507669,vo_70_dagnar_stonebrow_attackcrit_01
1507670,vo_70_dagnar_stonebrow_attackcrit_02
1507671,vo_70_dagnar_stonebrow_attackcrit_03
1507672,vo_70_dagnar_stonebrow_attackcrit_04
1507673,vo_70_dagnar_stonebrow_attackcrit_05
1351335,vo_70_dantalionax_attack_01
1351344,vo_70_dantalionax_attack_010
1351336,vo_70_dantalionax_attack_02
1351337,vo_70_dantalionax_attack_03
1351338,vo_70_dantalionax_attack_04
1351339,vo_70_dantalionax_attack_05
1351340,vo_70_dantalionax_attack_06
1351341,vo_70_dantalionax_attack_07
1351342,vo_70_dantalionax_attack_08
1351343,vo_70_dantalionax_attack_09
1351345,vo_70_dantalionax_attackcrit_01
1351346,vo_70_dantalionax_attackcrit_02
1351347,vo_70_dantalionax_attackcrit_03
1351348,vo_70_dantalionax_attackcrit_04
1351349,vo_70_dantalionax_attackcrit_05
1370866,vo_70_dargrul_attack_01
1370875,vo_70_dargrul_attack_010
1370867,vo_70_dargrul_attack_02
1370868,vo_70_dargrul_attack_03
1370869,vo_70_dargrul_attack_04
1370870,vo_70_dargrul_attack_05
1370871,vo_70_dargrul_attack_06
1370872,vo_70_dargrul_attack_07
1370873,vo_70_dargrul_attack_08
1370874,vo_70_dargrul_attack_09
1370876,vo_70_dargrul_attackcrit_01
1370877,vo_70_dargrul_attackcrit_02
1370878,vo_70_dargrul_attackcrit_03
1370879,vo_70_dargrul_attackcrit_04
1370880,vo_70_dargrul_attackcrit_05
1451891,vo_70_darkfiend_satyr_a_attack_01
1451900,vo_70_darkfiend_satyr_a_attack_010
1451892,vo_70_darkfiend_satyr_a_attack_02
1451893,vo_70_darkfiend_satyr_a_attack_03
1451894,vo_70_darkfiend_satyr_a_attack_04
1451895,vo_70_darkfiend_satyr_a_attack_05
1451896,vo_70_darkfiend_satyr_a_attack_06
1451897,vo_70_darkfiend_satyr_a_attack_07
1451898,vo_70_darkfiend_satyr_a_attack_08
1451899,vo_70_darkfiend_satyr_a_attack_09
1451901,vo_70_darkfiend_satyr_a_attackcrit_01
1451902,vo_70_darkfiend_satyr_a_attackcrit_02
1451903,vo_70_darkfiend_satyr_a_attackcrit_03
1451904,vo_70_darkfiend_satyr_a_attackcrit_04
1451905,vo_70_darkfiend_satyr_a_attackcrit_05
1379646,vo_70_darkfiend_satyr_b_attack_01
1379647,vo_70_darkfiend_satyr_b_attack_02
1379648,vo_70_darkfiend_satyr_b_attack_03
1379649,vo_70_darkfiend_satyr_b_attack_04
1379650,vo_70_darkfiend_satyr_b_attack_05
1379651,vo_70_darkfiend_satyr_b_attack_06
1379652,vo_70_darkfiend_satyr_b_attack_07
1379653,vo_70_darkfiend_satyr_b_attack_08
1379654,vo_70_darkfiend_satyr_b_attack_09
1379655,vo_70_darkfiend_satyr_b_attackcrit_01
1379656,vo_70_darkfiend_satyr_b_attackcrit_02
1379657,vo_70_darkfiend_satyr_b_attackcrit_03
1379658,vo_70_darkfiend_satyr_b_attackcrit_04
1379659,vo_70_darkfiend_satyr_b_attackcrit_05
1377721,vo_70_darkfiend_satyr_c_attack_01
1377730,vo_70_darkfiend_satyr_c_attack_010
1377722,vo_70_darkfiend_satyr_c_attack_02
1377723,vo_70_darkfiend_satyr_c_attack_03
1377724,vo_70_darkfiend_satyr_c_attack_04
1377725,vo_70_darkfiend_satyr_c_attack_05
1377726,vo_70_darkfiend_satyr_c_attack_06
1377727,vo_70_darkfiend_satyr_c_attack_07
1377728,vo_70_darkfiend_satyr_c_attack_08
1377729,vo_70_darkfiend_satyr_c_attack_09
1377731,vo_70_darkfiend_satyr_c_attackcrit_01
1377732,vo_70_darkfiend_satyr_c_attackcrit_02
1377733,vo_70_darkfiend_satyr_c_attackcrit_03
1377734,vo_70_darkfiend_satyr_c_attackcrit_04
1377735,vo_70_darkfiend_satyr_c_attackcrit_05
1503668,vo_70_degar_bloodtotem_attack_01
1503669,vo_70_degar_bloodtotem_attack_02
1503670,vo_70_degar_bloodtotem_attack_03
1503671,vo_70_degar_bloodtotem_attack_04
1503672,vo_70_degar_bloodtotem_attack_05
1503673,vo_70_degar_bloodtotem_attack_06
1503674,vo_70_degar_bloodtotem_attack_07
1503675,vo_70_degar_bloodtotem_attack_08
1503676,vo_70_degar_bloodtotem_attack_09
1503677,vo_70_degar_bloodtotem_attack_10
1503678,vo_70_degar_bloodtotem_attackcrit_01
1503679,vo_70_degar_bloodtotem_attackcrit_02
1503680,vo_70_degar_bloodtotem_attackcrit_03
1503681,vo_70_degar_bloodtotem_attackcrit_04
1503682,vo_70_degar_bloodtotem_attackcrit_05
1495526,vo_70_delandros_shimmermoon_attack_01
1495527,vo_70_delandros_shimmermoon_attack_02
1495528,vo_70_delandros_shimmermoon_attack_03
1495529,vo_70_delandros_shimmermoon_attack_04
1495530,vo_70_delandros_shimmermoon_attack_05
1495531,vo_70_delandros_shimmermoon_attack_06
1495532,vo_70_delandros_shimmermoon_attack_07
1495533,vo_70_delandros_shimmermoon_attack_08
1495534,vo_70_delandros_shimmermoon_attack_09
1495535,vo_70_delandros_shimmermoon_attack_10
1495536,vo_70_delandros_shimmermoon_attackcrit_01
1495537,vo_70_delandros_shimmermoon_attackcrit_02
1495538,vo_70_delandros_shimmermoon_attackcrit_03
1495539,vo_70_delandros_shimmermoon_attackcrit_04
1495540,vo_70_delandros_shimmermoon_attackcrit_05
1504376,vo_70_delas_moonfang_attack_01
1504377,vo_70_delas_moonfang_attack_02
1504378,vo_70_delas_moonfang_attack_03
1504379,vo_70_delas_moonfang_attack_04
1504380,vo_70_delas_moonfang_attack_05
1504381,vo_70_delas_moonfang_attack_06
1504382,vo_70_delas_moonfang_attack_07
1504383,vo_70_delas_moonfang_attack_08
1504384,vo_70_delas_moonfang_attack_09
1504385,vo_70_delas_moonfang_attack_10
1504386,vo_70_delas_moonfang_attackcrit_01
1504387,vo_70_delas_moonfang_attackcrit_02
1504388,vo_70_delas_moonfang_attackcrit_03
1504389,vo_70_delas_moonfang_attackcrit_04
1504390,vo_70_delas_moonfang_attackcrit_05
1504253,vo_70_demon_female_-_shivan_attack_01
1504254,vo_70_demon_female_-_shivan_attack_02
1504255,vo_70_demon_female_-_shivan_attack_03
1504256,vo_70_demon_female_-_shivan_attack_04
1504257,vo_70_demon_female_-_shivan_attack_05
1504258,vo_70_demon_female_-_shivan_attack_06
1504259,vo_70_demon_female_-_shivan_attack_07
1504260,vo_70_demon_female_-_shivan_attack_08
1504261,vo_70_demon_female_-_shivan_attack_09
1504262,vo_70_demon_female_-_shivan_attack_10
1504263,vo_70_demon_female_-_shivan_attackcrit_01
1504264,vo_70_demon_female_-_shivan_attackcrit_02
1504265,vo_70_demon_female_-_shivan_attackcrit_03
1504266,vo_70_demon_female_-_shivan_attackcrit_04
1375588,vo_70_demon_inquisitor_attack_01
1375597,vo_70_demon_inquisitor_attack_010
1375589,vo_70_demon_inquisitor_attack_02
1375590,vo_70_demon_inquisitor_attack_03
1375591,vo_70_demon_inquisitor_attack_04
1375592,vo_70_demon_inquisitor_attack_05
1375593,vo_70_demon_inquisitor_attack_06
1375594,vo_70_demon_inquisitor_attack_07
1375595,vo_70_demon_inquisitor_attack_08
1375596,vo_70_demon_inquisitor_attack_09
1375598,vo_70_demon_inquisitor_attackcrit_01
1375599,vo_70_demon_inquisitor_attackcrit_02
1375600,vo_70_demon_inquisitor_attackcrit_03
